audio_name,label,class
Non_penetration_0_64.wav,0,Non_penetration
Non_penetration_0_65.wav,0,Non_penetration
Non_penetration_0_66.wav,0,Non_penetration
Non_penetration_0_67.wav,0,Non_penetration
Non_penetration_0_68.wav,0,Non_penetration
Non_penetration_0_69.wav,0,Non_penetration
Non_penetration_0_70.wav,0,Non_penetration
Non_penetration_0_71.wav,0,Non_penetration
Non_penetration_0_72.wav,0,Non_penetration
Non_penetration_0_73.wav,0,Non_penetration
Non_penetration_0_74.wav,0,Non_penetration
Non_penetration_0_75.wav,0,Non_penetration
Non_penetration_0_76.wav,0,Non_penetration
Non_penetration_0_77.wav,0,Non_penetration
Non_penetration_0_78.wav,0,Non_penetration
Non_penetration_0_79.wav,0,Non_penetration
Non_penetration_0_80.wav,0,Non_penetration
Non_penetration_0_81.wav,0,Non_penetration
Non_penetration_0_82.wav,0,Non_penetration
Non_penetration_0_83.wav,0,Non_penetration
Non_penetration_0_84.wav,0,Non_penetration
Non_penetration_0_85.wav,0,Non_penetration
Non_penetration_0_86.wav,0,Non_penetration
Non_penetration_0_87.wav,0,Non_penetration
Non_penetration_0_88.wav,0,Non_penetration
Non_penetration_0_89.wav,0,Non_penetration
Non_penetration_0_90.wav,0,Non_penetration
Non_penetration_0_91.wav,0,Non_penetration
Non_penetration_0_92.wav,0,Non_penetration
Non_penetration_0_93.wav,0,Non_penetration
Non_penetration_0_94.wav,0,Non_penetration
Non_penetration_0_95.wav,0,Non_penetration
Non_penetration_0_96.wav,0,Non_penetration
Non_penetration_0_97.wav,0,Non_penetration
Non_penetration_0_98.wav,0,Non_penetration
Non_penetration_0_99.wav,0,Non_penetration
Non_penetration_0_100.wav,0,Non_penetration
Non_penetration_0_101.wav,0,Non_penetration
Non_penetration_0_102.wav,0,Non_penetration
Non_penetration_0_103.wav,0,Non_penetration
Non_penetration_0_104.wav,0,Non_penetration
Non_penetration_0_105.wav,0,Non_penetration
Non_penetration_0_106.wav,0,Non_penetration
Non_penetration_0_107.wav,0,Non_penetration
Non_penetration_0_108.wav,0,Non_penetration
Non_penetration_0_109.wav,0,Non_penetration
Non_penetration_0_110.wav,0,Non_penetration
Non_penetration_0_111.wav,0,Non_penetration
Non_penetration_0_112.wav,0,Non_penetration
Non_penetration_0_113.wav,0,Non_penetration
Non_penetration_0_114.wav,0,Non_penetration
Non_penetration_0_115.wav,0,Non_penetration
Non_penetration_0_116.wav,0,Non_penetration
Non_penetration_0_117.wav,0,Non_penetration
Non_penetration_0_118.wav,0,Non_penetration
Non_penetration_0_119.wav,0,Non_penetration
Non_penetration_0_120.wav,0,Non_penetration
Non_penetration_0_121.wav,0,Non_penetration
Non_penetration_0_122.wav,0,Non_penetration
Non_penetration_0_123.wav,0,Non_penetration
Non_penetration_0_124.wav,0,Non_penetration
Non_penetration_0_125.wav,0,Non_penetration
Non_penetration_0_126.wav,0,Non_penetration
Non_penetration_0_127.wav,0,Non_penetration
Non_penetration_0_128.wav,0,Non_penetration
Non_penetration_0_129.wav,0,Non_penetration
Non_penetration_0_130.wav,0,Non_penetration
Non_penetration_0_131.wav,0,Non_penetration
Non_penetration_0_132.wav,0,Non_penetration
Non_penetration_0_133.wav,0,Non_penetration
Non_penetration_0_134.wav,0,Non_penetration
Non_penetration_0_135.wav,0,Non_penetration
Non_penetration_0_136.wav,0,Non_penetration
Non_penetration_0_137.wav,0,Non_penetration
Non_penetration_0_138.wav,0,Non_penetration
Non_penetration_0_139.wav,0,Non_penetration
Non_penetration_0_140.wav,0,Non_penetration
Non_penetration_0_141.wav,0,Non_penetration
Non_penetration_0_142.wav,0,Non_penetration
Non_penetration_0_143.wav,0,Non_penetration
Non_penetration_0_144.wav,0,Non_penetration
Non_penetration_0_145.wav,0,Non_penetration
Non_penetration_0_146.wav,0,Non_penetration
Non_penetration_0_147.wav,0,Non_penetration
Non_penetration_0_148.wav,0,Non_penetration
Non_penetration_0_149.wav,0,Non_penetration
Non_penetration_0_150.wav,0,Non_penetration
Non_penetration_0_151.wav,0,Non_penetration
Non_penetration_0_152.wav,0,Non_penetration
Non_penetration_0_153.wav,0,Non_penetration
Non_penetration_0_154.wav,0,Non_penetration
Non_penetration_0_155.wav,0,Non_penetration
Non_penetration_0_156.wav,0,Non_penetration
Non_penetration_0_157.wav,0,Non_penetration
Non_penetration_0_158.wav,0,Non_penetration
Non_penetration_0_159.wav,0,Non_penetration
Non_penetration_0_160.wav,0,Non_penetration
Non_penetration_0_161.wav,0,Non_penetration
Non_penetration_0_162.wav,0,Non_penetration
Non_penetration_0_163.wav,0,Non_penetration
Non_penetration_0_164.wav,0,Non_penetration
Non_penetration_0_165.wav,0,Non_penetration
Non_penetration_0_166.wav,0,Non_penetration
Non_penetration_0_167.wav,0,Non_penetration
Non_penetration_0_168.wav,0,Non_penetration
Non_penetration_0_169.wav,0,Non_penetration
Non_penetration_0_170.wav,0,Non_penetration
Non_penetration_0_171.wav,0,Non_penetration
Non_penetration_0_172.wav,0,Non_penetration
Non_penetration_0_173.wav,0,Non_penetration
Non_penetration_0_174.wav,0,Non_penetration
Non_penetration_0_175.wav,0,Non_penetration
Non_penetration_0_176.wav,0,Non_penetration
Non_penetration_0_177.wav,0,Non_penetration
Non_penetration_0_178.wav,0,Non_penetration
Non_penetration_0_179.wav,0,Non_penetration
Non_penetration_0_180.wav,0,Non_penetration
Non_penetration_0_181.wav,0,Non_penetration
Non_penetration_0_182.wav,0,Non_penetration
Non_penetration_0_183.wav,0,Non_penetration
Non_penetration_0_184.wav,0,Non_penetration
Non_penetration_0_185.wav,0,Non_penetration
Non_penetration_0_186.wav,0,Non_penetration
Non_penetration_0_187.wav,0,Non_penetration
Non_penetration_0_188.wav,0,Non_penetration
Non_penetration_0_189.wav,0,Non_penetration
Non_penetration_0_190.wav,0,Non_penetration
Non_penetration_0_191.wav,0,Non_penetration
Non_penetration_0_192.wav,0,Non_penetration
Non_penetration_0_193.wav,0,Non_penetration
Non_penetration_0_194.wav,0,Non_penetration
Non_penetration_0_195.wav,0,Non_penetration
Non_penetration_0_196.wav,0,Non_penetration
Non_penetration_0_197.wav,0,Non_penetration
Non_penetration_0_198.wav,0,Non_penetration
Non_penetration_0_199.wav,0,Non_penetration
Non_penetration_0_200.wav,0,Non_penetration
Non_penetration_0_201.wav,0,Non_penetration
Non_penetration_0_202.wav,0,Non_penetration
Non_penetration_0_203.wav,0,Non_penetration
Non_penetration_0_204.wav,0,Non_penetration
Non_penetration_0_205.wav,0,Non_penetration
Non_penetration_0_206.wav,0,Non_penetration
Non_penetration_0_207.wav,0,Non_penetration
Non_penetration_0_208.wav,0,Non_penetration
Non_penetration_0_209.wav,0,Non_penetration
Non_penetration_0_210.wav,0,Non_penetration
Non_penetration_0_211.wav,0,Non_penetration
Non_penetration_0_212.wav,0,Non_penetration
Non_penetration_0_213.wav,0,Non_penetration
Non_penetration_0_214.wav,0,Non_penetration
Non_penetration_0_215.wav,0,Non_penetration
Non_penetration_0_216.wav,0,Non_penetration
Non_penetration_0_217.wav,0,Non_penetration
Non_penetration_0_218.wav,0,Non_penetration
Non_penetration_0_219.wav,0,Non_penetration
Non_penetration_0_220.wav,0,Non_penetration
Non_penetration_0_221.wav,0,Non_penetration
Non_penetration_0_222.wav,0,Non_penetration
Non_penetration_0_223.wav,0,Non_penetration
Non_penetration_0_224.wav,0,Non_penetration
Non_penetration_0_225.wav,0,Non_penetration
Non_penetration_0_226.wav,0,Non_penetration
Non_penetration_0_227.wav,0,Non_penetration
Non_penetration_0_228.wav,0,Non_penetration
Non_penetration_0_229.wav,0,Non_penetration
Non_penetration_0_230.wav,0,Non_penetration
Non_penetration_0_231.wav,0,Non_penetration
Non_penetration_0_232.wav,0,Non_penetration
Non_penetration_0_233.wav,0,Non_penetration
Non_penetration_0_234.wav,0,Non_penetration
Non_penetration_0_235.wav,0,Non_penetration
Non_penetration_0_236.wav,0,Non_penetration
Non_penetration_0_237.wav,0,Non_penetration
Non_penetration_0_238.wav,0,Non_penetration
Non_penetration_0_239.wav,0,Non_penetration
Non_penetration_0_240.wav,0,Non_penetration
Non_penetration_0_241.wav,0,Non_penetration
Non_penetration_0_242.wav,0,Non_penetration
Non_penetration_0_243.wav,0,Non_penetration
Non_penetration_0_244.wav,0,Non_penetration
Non_penetration_0_245.wav,0,Non_penetration
Non_penetration_0_246.wav,0,Non_penetration
Non_penetration_0_247.wav,0,Non_penetration
Non_penetration_0_248.wav,0,Non_penetration
Non_penetration_0_249.wav,0,Non_penetration
Non_penetration_0_250.wav,0,Non_penetration
Non_penetration_0_251.wav,0,Non_penetration
Non_penetration_0_252.wav,0,Non_penetration
Non_penetration_0_253.wav,0,Non_penetration
Non_penetration_0_254.wav,0,Non_penetration
Non_penetration_0_255.wav,0,Non_penetration
Non_penetration_0_256.wav,0,Non_penetration
Non_penetration_0_257.wav,0,Non_penetration
Non_penetration_0_258.wav,0,Non_penetration
Non_penetration_0_259.wav,0,Non_penetration
Non_penetration_0_260.wav,0,Non_penetration
Non_penetration_0_261.wav,0,Non_penetration
Non_penetration_0_262.wav,0,Non_penetration
Non_penetration_0_263.wav,0,Non_penetration
Non_penetration_0_264.wav,0,Non_penetration
Non_penetration_0_265.wav,0,Non_penetration
Non_penetration_0_266.wav,0,Non_penetration
Non_penetration_0_267.wav,0,Non_penetration
Non_penetration_0_268.wav,0,Non_penetration
Non_penetration_0_269.wav,0,Non_penetration
Non_penetration_0_270.wav,0,Non_penetration
Non_penetration_0_271.wav,0,Non_penetration
Non_penetration_0_272.wav,0,Non_penetration
Non_penetration_0_273.wav,0,Non_penetration
Non_penetration_0_274.wav,0,Non_penetration
Non_penetration_0_275.wav,0,Non_penetration
Non_penetration_0_276.wav,0,Non_penetration
Non_penetration_0_277.wav,0,Non_penetration
Non_penetration_0_278.wav,0,Non_penetration
Non_penetration_0_279.wav,0,Non_penetration
Non_penetration_0_280.wav,0,Non_penetration
Non_penetration_0_281.wav,0,Non_penetration
Non_penetration_0_282.wav,0,Non_penetration
Non_penetration_0_283.wav,0,Non_penetration
Non_penetration_0_284.wav,0,Non_penetration
Non_penetration_0_285.wav,0,Non_penetration
Non_penetration_0_286.wav,0,Non_penetration
Non_penetration_0_287.wav,0,Non_penetration
Non_penetration_0_288.wav,0,Non_penetration
Non_penetration_0_289.wav,0,Non_penetration
Non_penetration_0_290.wav,0,Non_penetration
Non_penetration_0_291.wav,0,Non_penetration
Non_penetration_0_292.wav,0,Non_penetration
Non_penetration_0_293.wav,0,Non_penetration
Non_penetration_0_294.wav,0,Non_penetration
Non_penetration_0_295.wav,0,Non_penetration
Non_penetration_0_296.wav,0,Non_penetration
Non_penetration_0_297.wav,0,Non_penetration
Non_penetration_0_298.wav,0,Non_penetration
Non_penetration_0_299.wav,0,Non_penetration
Non_penetration_0_300.wav,0,Non_penetration
Non_penetration_0_301.wav,0,Non_penetration
Non_penetration_0_302.wav,0,Non_penetration
Non_penetration_0_303.wav,0,Non_penetration
Non_penetration_0_304.wav,0,Non_penetration
Non_penetration_0_305.wav,0,Non_penetration
Non_penetration_0_306.wav,0,Non_penetration
Non_penetration_0_307.wav,0,Non_penetration
Non_penetration_0_308.wav,0,Non_penetration
Non_penetration_0_309.wav,0,Non_penetration
Non_penetration_0_310.wav,0,Non_penetration
Non_penetration_0_311.wav,0,Non_penetration
Non_penetration_0_312.wav,0,Non_penetration
Non_penetration_0_313.wav,0,Non_penetration
Non_penetration_0_314.wav,0,Non_penetration
Non_penetration_0_315.wav,0,Non_penetration
Non_penetration_0_316.wav,0,Non_penetration
Non_penetration_0_317.wav,0,Non_penetration
Non_penetration_0_318.wav,0,Non_penetration
Non_penetration_0_319.wav,0,Non_penetration
Non_penetration_0_320.wav,0,Non_penetration
Non_penetration_0_321.wav,0,Non_penetration
Non_penetration_0_322.wav,0,Non_penetration
Non_penetration_0_323.wav,0,Non_penetration
Non_penetration_0_324.wav,0,Non_penetration
Non_penetration_0_325.wav,0,Non_penetration
Non_penetration_0_326.wav,0,Non_penetration
Non_penetration_0_327.wav,0,Non_penetration
Non_penetration_0_328.wav,0,Non_penetration
Non_penetration_0_329.wav,0,Non_penetration
Non_penetration_0_330.wav,0,Non_penetration
Non_penetration_0_331.wav,0,Non_penetration
Non_penetration_0_332.wav,0,Non_penetration
Non_penetration_0_333.wav,0,Non_penetration
Non_penetration_0_334.wav,0,Non_penetration
Non_penetration_0_335.wav,0,Non_penetration
Non_penetration_0_336.wav,0,Non_penetration
Non_penetration_0_337.wav,0,Non_penetration
Non_penetration_0_338.wav,0,Non_penetration
Non_penetration_0_339.wav,0,Non_penetration
Non_penetration_0_340.wav,0,Non_penetration
Non_penetration_0_341.wav,0,Non_penetration
Non_penetration_0_342.wav,0,Non_penetration
Non_penetration_0_343.wav,0,Non_penetration
Non_penetration_0_344.wav,0,Non_penetration
Non_penetration_0_345.wav,0,Non_penetration
Non_penetration_0_346.wav,0,Non_penetration
Non_penetration_0_347.wav,0,Non_penetration
Non_penetration_0_348.wav,0,Non_penetration
Non_penetration_0_349.wav,0,Non_penetration
Non_penetration_0_350.wav,0,Non_penetration
Non_penetration_0_351.wav,0,Non_penetration
Non_penetration_0_352.wav,0,Non_penetration
Non_penetration_0_353.wav,0,Non_penetration
Non_penetration_0_354.wav,0,Non_penetration
Non_penetration_0_355.wav,0,Non_penetration
Non_penetration_0_356.wav,0,Non_penetration
Non_penetration_0_357.wav,0,Non_penetration
Non_penetration_0_358.wav,0,Non_penetration
Non_penetration_0_359.wav,0,Non_penetration
Non_penetration_0_360.wav,0,Non_penetration
Non_penetration_0_361.wav,0,Non_penetration
Non_penetration_0_362.wav,0,Non_penetration
Non_penetration_0_363.wav,0,Non_penetration
Non_penetration_0_364.wav,0,Non_penetration
Non_penetration_0_365.wav,0,Non_penetration
Non_penetration_0_366.wav,0,Non_penetration
Non_penetration_0_367.wav,0,Non_penetration
Non_penetration_0_368.wav,0,Non_penetration
Non_penetration_0_369.wav,0,Non_penetration
Non_penetration_0_370.wav,0,Non_penetration
Non_penetration_0_371.wav,0,Non_penetration
Non_penetration_0_372.wav,0,Non_penetration
Non_penetration_0_373.wav,0,Non_penetration
Non_penetration_0_374.wav,0,Non_penetration
Non_penetration_0_375.wav,0,Non_penetration
Non_penetration_0_376.wav,0,Non_penetration
Non_penetration_0_377.wav,0,Non_penetration
Non_penetration_0_378.wav,0,Non_penetration
Non_penetration_0_379.wav,0,Non_penetration
Non_penetration_0_380.wav,0,Non_penetration
Non_penetration_0_381.wav,0,Non_penetration
Non_penetration_0_382.wav,0,Non_penetration
Non_penetration_0_383.wav,0,Non_penetration
Non_penetration_0_384.wav,0,Non_penetration
Non_penetration_0_385.wav,0,Non_penetration
Non_penetration_0_386.wav,0,Non_penetration
Non_penetration_0_387.wav,0,Non_penetration
Non_penetration_0_388.wav,0,Non_penetration
Non_penetration_0_389.wav,0,Non_penetration
Non_penetration_0_390.wav,0,Non_penetration
Non_penetration_0_391.wav,0,Non_penetration
Non_penetration_0_392.wav,0,Non_penetration
Non_penetration_0_393.wav,0,Non_penetration
Non_penetration_0_394.wav,0,Non_penetration
Non_penetration_0_395.wav,0,Non_penetration
Non_penetration_0_396.wav,0,Non_penetration
Non_penetration_0_397.wav,0,Non_penetration
Non_penetration_0_398.wav,0,Non_penetration
Non_penetration_0_399.wav,0,Non_penetration
Non_penetration_0_400.wav,0,Non_penetration
Non_penetration_0_401.wav,0,Non_penetration
Non_penetration_0_402.wav,0,Non_penetration
Non_penetration_0_403.wav,0,Non_penetration
Non_penetration_0_404.wav,0,Non_penetration
Non_penetration_0_405.wav,0,Non_penetration
Non_penetration_0_406.wav,0,Non_penetration
Non_penetration_0_407.wav,0,Non_penetration
Non_penetration_0_408.wav,0,Non_penetration
Non_penetration_0_409.wav,0,Non_penetration
Non_penetration_0_410.wav,0,Non_penetration
Non_penetration_0_411.wav,0,Non_penetration
Non_penetration_0_412.wav,0,Non_penetration
Non_penetration_0_413.wav,0,Non_penetration
Non_penetration_0_414.wav,0,Non_penetration
Non_penetration_0_415.wav,0,Non_penetration
Non_penetration_0_416.wav,0,Non_penetration
Non_penetration_0_417.wav,0,Non_penetration
Non_penetration_0_418.wav,0,Non_penetration
Non_penetration_0_419.wav,0,Non_penetration
Non_penetration_0_420.wav,0,Non_penetration
Non_penetration_0_421.wav,0,Non_penetration
Non_penetration_0_422.wav,0,Non_penetration
Non_penetration_0_423.wav,0,Non_penetration
Non_penetration_0_424.wav,0,Non_penetration
Non_penetration_0_425.wav,0,Non_penetration
Non_penetration_0_426.wav,0,Non_penetration
Non_penetration_0_427.wav,0,Non_penetration
Non_penetration_0_428.wav,0,Non_penetration
Non_penetration_0_429.wav,0,Non_penetration
Non_penetration_0_430.wav,0,Non_penetration
Non_penetration_0_431.wav,0,Non_penetration
Non_penetration_0_432.wav,0,Non_penetration
Non_penetration_0_433.wav,0,Non_penetration
Non_penetration_0_434.wav,0,Non_penetration
Non_penetration_0_435.wav,0,Non_penetration
Non_penetration_0_436.wav,0,Non_penetration
Non_penetration_0_437.wav,0,Non_penetration
Non_penetration_0_438.wav,0,Non_penetration
Non_penetration_0_439.wav,0,Non_penetration
Non_penetration_0_440.wav,0,Non_penetration
Non_penetration_0_441.wav,0,Non_penetration
Non_penetration_0_442.wav,0,Non_penetration
Non_penetration_0_443.wav,0,Non_penetration
Non_penetration_0_444.wav,0,Non_penetration
Non_penetration_0_445.wav,0,Non_penetration
Non_penetration_0_446.wav,0,Non_penetration
Non_penetration_0_447.wav,0,Non_penetration
Non_penetration_0_448.wav,0,Non_penetration
Non_penetration_0_449.wav,0,Non_penetration
Non_penetration_0_450.wav,0,Non_penetration
Non_penetration_0_451.wav,0,Non_penetration
Non_penetration_0_452.wav,0,Non_penetration
Non_penetration_0_453.wav,0,Non_penetration
Non_penetration_0_454.wav,0,Non_penetration
Non_penetration_0_455.wav,0,Non_penetration
Non_penetration_0_456.wav,0,Non_penetration
Non_penetration_0_457.wav,0,Non_penetration
Non_penetration_0_458.wav,0,Non_penetration
Non_penetration_0_459.wav,0,Non_penetration
Non_penetration_0_460.wav,0,Non_penetration
Non_penetration_0_461.wav,0,Non_penetration
Non_penetration_0_462.wav,0,Non_penetration
Non_penetration_0_463.wav,0,Non_penetration
Non_penetration_0_464.wav,0,Non_penetration
Non_penetration_0_465.wav,0,Non_penetration
Non_penetration_0_466.wav,0,Non_penetration
Non_penetration_0_467.wav,0,Non_penetration
Non_penetration_0_468.wav,0,Non_penetration
Non_penetration_0_469.wav,0,Non_penetration
Non_penetration_0_470.wav,0,Non_penetration
Non_penetration_0_471.wav,0,Non_penetration
Non_penetration_0_472.wav,0,Non_penetration
Non_penetration_0_473.wav,0,Non_penetration
Non_penetration_0_474.wav,0,Non_penetration
Non_penetration_0_475.wav,0,Non_penetration
Non_penetration_0_476.wav,0,Non_penetration
Non_penetration_0_477.wav,0,Non_penetration
Non_penetration_0_478.wav,0,Non_penetration
Non_penetration_0_479.wav,0,Non_penetration
Non_penetration_0_480.wav,0,Non_penetration
Non_penetration_0_481.wav,0,Non_penetration
Non_penetration_0_482.wav,0,Non_penetration
Non_penetration_0_483.wav,0,Non_penetration
Non_penetration_0_484.wav,0,Non_penetration
Non_penetration_0_485.wav,0,Non_penetration
Non_penetration_0_486.wav,0,Non_penetration
Non_penetration_0_487.wav,0,Non_penetration
Non_penetration_0_488.wav,0,Non_penetration
Non_penetration_0_489.wav,0,Non_penetration
Non_penetration_0_490.wav,0,Non_penetration
Non_penetration_0_491.wav,0,Non_penetration
Non_penetration_0_492.wav,0,Non_penetration
Non_penetration_0_493.wav,0,Non_penetration
Non_penetration_0_494.wav,0,Non_penetration
Non_penetration_0_495.wav,0,Non_penetration
Non_penetration_0_496.wav,0,Non_penetration
Non_penetration_0_497.wav,0,Non_penetration
Non_penetration_0_498.wav,0,Non_penetration
Non_penetration_0_499.wav,0,Non_penetration
Non_penetration_0_500.wav,0,Non_penetration
Non_penetration_0_501.wav,0,Non_penetration
Non_penetration_0_502.wav,0,Non_penetration
Non_penetration_0_503.wav,0,Non_penetration
Non_penetration_0_504.wav,0,Non_penetration
Non_penetration_0_505.wav,0,Non_penetration
Non_penetration_0_506.wav,0,Non_penetration
Non_penetration_0_507.wav,0,Non_penetration
Non_penetration_0_508.wav,0,Non_penetration
Non_penetration_0_509.wav,0,Non_penetration
Non_penetration_0_510.wav,0,Non_penetration
Non_penetration_0_511.wav,0,Non_penetration
Non_penetration_0_512.wav,0,Non_penetration
Non_penetration_0_513.wav,0,Non_penetration
Non_penetration_0_514.wav,0,Non_penetration
Non_penetration_0_515.wav,0,Non_penetration
Non_penetration_0_516.wav,0,Non_penetration
Non_penetration_0_517.wav,0,Non_penetration
Non_penetration_0_518.wav,0,Non_penetration
Non_penetration_0_519.wav,0,Non_penetration
Non_penetration_0_520.wav,0,Non_penetration
Non_penetration_0_521.wav,0,Non_penetration
Non_penetration_0_522.wav,0,Non_penetration
Non_penetration_0_523.wav,0,Non_penetration
Non_penetration_0_524.wav,0,Non_penetration
Non_penetration_0_525.wav,0,Non_penetration
Non_penetration_0_526.wav,0,Non_penetration
Non_penetration_0_527.wav,0,Non_penetration
Non_penetration_0_528.wav,0,Non_penetration
Non_penetration_0_529.wav,0,Non_penetration
Non_penetration_0_530.wav,0,Non_penetration
Non_penetration_0_531.wav,0,Non_penetration
Non_penetration_0_532.wav,0,Non_penetration
Non_penetration_0_533.wav,0,Non_penetration
Non_penetration_0_534.wav,0,Non_penetration
Non_penetration_0_535.wav,0,Non_penetration
Non_penetration_0_536.wav,0,Non_penetration
Non_penetration_0_537.wav,0,Non_penetration
Non_penetration_0_538.wav,0,Non_penetration
Non_penetration_0_539.wav,0,Non_penetration
Non_penetration_0_540.wav,0,Non_penetration
Non_penetration_0_541.wav,0,Non_penetration
Non_penetration_0_542.wav,0,Non_penetration
Non_penetration_0_543.wav,0,Non_penetration
Non_penetration_0_544.wav,0,Non_penetration
Non_penetration_0_545.wav,0,Non_penetration
Non_penetration_0_546.wav,0,Non_penetration
Non_penetration_0_547.wav,0,Non_penetration
Non_penetration_0_548.wav,0,Non_penetration
Non_penetration_0_549.wav,0,Non_penetration
Non_penetration_0_550.wav,0,Non_penetration
Non_penetration_0_551.wav,0,Non_penetration
Non_penetration_0_552.wav,0,Non_penetration
Non_penetration_0_553.wav,0,Non_penetration
Non_penetration_0_554.wav,0,Non_penetration
Non_penetration_0_555.wav,0,Non_penetration
Non_penetration_0_556.wav,0,Non_penetration
Non_penetration_0_557.wav,0,Non_penetration
Non_penetration_0_558.wav,0,Non_penetration
Non_penetration_0_559.wav,0,Non_penetration
Non_penetration_0_560.wav,0,Non_penetration
Non_penetration_0_561.wav,0,Non_penetration
Non_penetration_0_562.wav,0,Non_penetration
Non_penetration_0_563.wav,0,Non_penetration
Non_penetration_0_564.wav,0,Non_penetration
Non_penetration_0_565.wav,0,Non_penetration
Non_penetration_0_566.wav,0,Non_penetration
Non_penetration_0_567.wav,0,Non_penetration
Non_penetration_0_568.wav,0,Non_penetration
Non_penetration_0_569.wav,0,Non_penetration
Non_penetration_0_570.wav,0,Non_penetration
Non_penetration_0_571.wav,0,Non_penetration
Non_penetration_0_572.wav,0,Non_penetration
Non_penetration_0_573.wav,0,Non_penetration
Non_penetration_0_574.wav,0,Non_penetration
Non_penetration_0_575.wav,0,Non_penetration
Non_penetration_0_576.wav,0,Non_penetration
Non_penetration_0_577.wav,0,Non_penetration
Non_penetration_0_578.wav,0,Non_penetration
Non_penetration_0_579.wav,0,Non_penetration
Non_penetration_0_580.wav,0,Non_penetration
Non_penetration_0_581.wav,0,Non_penetration
Non_penetration_0_582.wav,0,Non_penetration
Non_penetration_0_583.wav,0,Non_penetration
Non_penetration_0_584.wav,0,Non_penetration
Non_penetration_0_585.wav,0,Non_penetration
Non_penetration_0_586.wav,0,Non_penetration
Non_penetration_0_587.wav,0,Non_penetration
Non_penetration_0_588.wav,0,Non_penetration
Non_penetration_0_589.wav,0,Non_penetration
Non_penetration_0_590.wav,0,Non_penetration
Non_penetration_0_591.wav,0,Non_penetration
Non_penetration_0_592.wav,0,Non_penetration
Non_penetration_0_593.wav,0,Non_penetration
Non_penetration_0_594.wav,0,Non_penetration
Non_penetration_0_595.wav,0,Non_penetration
Non_penetration_0_596.wav,0,Non_penetration
Non_penetration_0_597.wav,0,Non_penetration
Non_penetration_0_598.wav,0,Non_penetration
Non_penetration_0_599.wav,0,Non_penetration
Non_penetration_0_600.wav,0,Non_penetration
Non_penetration_0_601.wav,0,Non_penetration
Non_penetration_0_602.wav,0,Non_penetration
Non_penetration_0_603.wav,0,Non_penetration
Non_penetration_0_604.wav,0,Non_penetration
Non_penetration_0_605.wav,0,Non_penetration
Non_penetration_0_606.wav,0,Non_penetration
